balance,duration,pdays,age,job,marital,education,default,housing,loan,contact,day,month,campaign,previous,poutcome
1.8464954513999392,-1.1572444516545086,-0.27512140112041916,30,9,2,3,0,1,0,0,7,5,3,1,0
-0.808689615740261,0.9775146756618128,-1.0026452325146982,51,9,1,2,0,0,0,0,24,8,2,4,1
-0.5278785308355716,-1.2464249896102817,1.498217937903136,28,1,2,1,0,1,0,0,13,5,2,2,0
-0.8641363904666646,-1.1293755335433293,-0.04777020380970697,19,8,2,2,0,0,0,1,6,10,2,1,1
-0.3248717911114808,-0.5218331187196243,0.4160262387041459,29,8,2,2,0,0,0,0,15,7,2,4,1
0.5390247312386146,-1.0290474283430846,-0.9117047535904133,53,4,1,3,0,0,0,0,6,8,1,6,2
-0.624463235197694,0.22505388665997633,-0.1568987785188488,44,2,2,2,0,0,0,0,28,7,2,2,0
-0.9008028060115444,-0.694620411008935,-0.9662690409449842,44,9,0,2,0,0,0,0,13,11,1,1,2
-0.6146259041978482,-0.404783662652672,-0.9753630888374127,40,10,2,2,0,0,0,0,5,3,1,6,1
1.3608890211348235,0.364398477215872,-0.9571749930525557,38,2,2,2,0,0,0,0,11,11,3,5,2
-0.9133230454658936,1.6073522249744612,-0.22965116165827673,38,1,0,2,0,1,0,0,11,5,1,1,0
-0.6280404464703652,2.6886662476882113,0.9343869685725696,36,1,1,1,0,1,0,0,13,5,2,1,0
-0.8507218481941475,-0.2041274522521823,-0.45700235896898894,38,3,0,2,0,0,0,0,27,10,3,1,2
-0.6235689323795262,1.8971889733307241,0.9980453038195691,70,5,1,1,0,0,0,0,11,8,1,6,1
-0.9133230454658936,1.033252511884171,0.6251893402300012,38,1,1,2,0,1,0,0,2,4,2,1,0
0.7044707525996577,-0.7057679782534066,-0.9389868972676988,24,8,2,2,0,0,0,0,11,10,1,2,2
-0.4411311574732949,0.2696441556378629,1.443653650548565,40,1,0,2,0,1,0,0,13,5,2,5,0
-0.7317795733778301,2.605059493354674,-0.9844571367298413,37,4,1,3,0,0,0,0,21,10,1,5,2
0.712519477963168,1.2060398041734817,-0.9662690409449842,44,9,1,3,0,1,1,0,3,2,1,4,0
-0.7004789747419571,0.29193929012680625,-1.0026452325146982,29,0,1,3,0,0,0,0,25,5,2,1,0
0.18666942088050117,0.715546845416729,-1.0117392804071266,58,5,1,2,0,0,0,0,20,5,1,1,0
2.4072233183911504,0.1748898340598539,1.407277458978851,25,8,2,2,0,0,0,0,24,5,2,3,1
-0.8292585805581204,-0.6444563584088125,-0.9844571367298413,42,7,2,3,0,1,0,0,11,8,2,4,0
-0.48852920683618833,-1.0736376973209711,0.47968457395114533,47,1,1,1,0,1,1,0,29,1,2,7,1
1.3734092605891728,-0.4493739316305586,0.16139289771614823,62,5,1,3,0,1,0,0,14,9,1,7,2
-0.4938950237451951,1.1112854825954726,-0.14780473062642033,51,4,1,3,0,0,0,0,14,10,1,3,2
-0.4751146645636713,-1.4526549836330074,1.498217937903136,33,0,2,3,0,1,0,0,7,5,1,2,0
-0.9133230454658936,-0.1874061013854748,-0.9662690409449842,70,5,1,2,0,0,0,0,27,10,1,5,2
-0.37852996020154883,-0.6388825747865767,0.8161643459709994,28,9,2,2,0,1,0,0,2,3,1,2,0
-0.5475531928352632,-0.984457159365198,-1.0208333282995552,32,6,1,2,0,0,0,0,3,6,2,2,2
-0.8668192989211679,0.330955775482457,-0.9389868972676988,36,7,1,2,0,1,0,0,7,9,1,6,2
-0.7800719255588913,1.2004660205512458,1.3709012674091372,35,1,1,2,0,1,0,0,29,4,3,1,1
-0.584219608380143,0.62079252383872,-1.0117392804071266,47,0,1,2,0,0,0,0,21,5,1,6,2
-0.8766566299210138,0.877186570461568,1.2708667405924237,32,4,2,3,0,1,0,0,7,5,1,1,1
-0.6101543901070092,0.3253819918602212,-0.14780473062642033,28,7,2,2,0,0,0,0,3,12,1,1,2
-0.021703135752596376,-0.19855366862994644,-0.07505234748699244,31,7,1,1,0,1,0,0,3,2,1,3,0
1.2401581406821705,0.1971849685487972,-0.5297547421084168,55,6,1,2,0,0,0,1,9,4,2,1,0
0.16967766733531298,1.356531961973849,-0.09324044327184941,33,10,1,2,0,0,0,0,11,2,1,1,2
-0.6074714816525058,0.7880060325057947,0.2705214724252901,49,4,1,3,0,0,0,0,30,1,2,1,0
-0.19072636838631069,-0.13724204878535237,-0.7661999873115575,25,4,2,3,0,0,0,0,18,9,2,2,0
1.0040621966858712,-0.08150421256299412,-0.12961663484156336,68,5,2,3,0,0,0,0,22,10,1,2,2
-0.12454795984189344,0.007676325392779106,-0.9571749930525557,31,9,2,3,0,0,0,0,4,9,1,1,2
1.1668253095924108,0.715546845416729,-0.21146306587341976,30,9,1,2,0,0,0,0,14,12,1,2,0
0.18666942088050117,0.6709565764388424,-0.26602735322799065,47,1,1,2,0,1,0,0,30,4,1,1,2
-0.8963312919207054,-0.8506863524315381,-0.9662690409449842,30,3,2,3,0,0,0,0,4,8,1,5,2
0.5747968439653267,-1.0346212119653204,-0.8480464183434139,54,10,0,2,0,0,0,0,15,9,1,3,2
0.45853747760351254,-0.7001941946311708,-0.9026107056979848,44,0,2,2,0,0,0,0,7,8,1,2,1
-0.44560267156413386,0.1748898340598539,-0.8116702267736999,31,0,2,2,0,0,1,0,2,2,1,5,0
0.259107949152093,1.0778427808620576,-0.12961663484156336,54,1,1,1,0,0,0,1,15,10,3,3,0
-0.3919445024740658,-0.36576717729702124,-0.12961663484156336,53,4,1,3,0,0,0,0,17,11,1,4,2
1.4950344438599936,-0.38806231178596456,-0.09324044327184941,54,4,1,2,0,0,0,0,22,3,1,6,1
-0.8337300946489593,-0.7670795980980007,-0.1568987785188488,61,5,1,2,0,0,0,0,28,10,1,2,0
-0.8703965101938392,-0.694620411008935,-0.9662690409449842,64,5,1,1,0,0,0,0,9,9,3,1,2
1.470888267769463,0.14702091594867475,-0.9207988014828418,31,6,1,3,0,0,0,0,10,11,2,6,2
-0.6790157071059298,0.13029956508196727,-0.1659928264112773,38,0,2,2,0,0,0,0,3,2,2,6,0
-0.0574752484793084,-0.25429150485230473,-0.12961663484156336,60,10,1,2,0,0,0,0,8,9,1,3,2
-0.5296671364719071,-0.8060960834536515,-0.1568987785188488,45,0,0,1,0,1,0,0,22,4,1,1,2
-0.6638125591970773,3.0732573176224833,1.5618762731501354,23,7,2,2,0,1,0,0,18,5,1,1,0
1.3617833239529913,-0.22084880311888977,-0.12961663484156336,31,9,2,2,0,0,0,0,15,7,1,3,2
-0.619991721106855,0.6821041436833141,-0.21146306587341976,31,1,2,3,0,1,0,0,14,5,1,1,0
0.5291874002387689,0.024397676259486585,0.6524714839072866,55,1,0,2,0,1,0,0,3,4,1,3,0
-0.7201536367416487,2.086697616486742,0.6888476754770005,51,1,1,1,0,1,0,0,17,4,3,3,0
-0.6351948690157077,0.9496457575506337,-0.45700235896898894,27,8,2,3,0,0,0,0,28,7,1,4,2
-0.9133230454658936,0.5984973893497767,1.4527476984409935,33,4,2,3,0,1,0,1,5,5,2,5,1
-0.3481236643838436,0.11357821421525979,-0.1568987785188488,26,10,2,2,0,0,0,0,12,8,3,1,2
-0.4411311574732949,-0.9510144576317829,-0.8935166578055563,34,7,2,2,0,1,0,0,2,9,3,5,1
-0.6351948690157077,-0.5831447385642184,1.1253619743135679,27,8,2,3,0,0,0,1,2,3,3,1,1
-0.1799947345682971,0.21390631941550467,-0.1568987785188488,77,5,1,2,0,0,0,1,21,10,2,4,2
-0.7675516861045422,2.315222744998411,-1.7847333512635482,31,10,2,1,0,0,0,0,30,1,2,1,1
1.4091813733158847,-0.6110136566753975,1.425465554763708,48,7,1,2,0,1,0,0,6,5,2,1,0
-0.036906283661448984,-0.755932030853529,-0.1750868743037058,36,0,2,3,0,0,0,0,30,7,3,4,0
2.0593395221238757,-0.014618809096164198,-0.9753630888374127,77,5,1,1,0,0,0,0,13,5,1,5,2
0.38431034369558514,-0.9733095921207263,-0.7025416520645581,40,1,1,2,0,0,0,0,30,9,1,1,2
0.5569107876019707,1.1168592662177084,-0.8753285620206993,32,1,1,1,0,0,0,0,7,9,3,5,1
1.4637338452241206,2.6552235459547964,-0.5206606942159884,35,9,2,3,0,1,0,0,19,8,2,3,0
0.7438200765990409,1.2729252076403117,-0.1568987785188488,61,5,1,2,0,0,0,1,10,8,1,2,2
-0.39373310811040146,3.084404884866955,-0.42062616739927494,31,6,1,2,0,1,0,0,13,10,1,6,0
-0.6763327986514265,-1.107080399054386,3.2442751332494058,39,10,0,2,0,1,0,0,27,5,1,2,1
-0.9133230454658936,-1.0234736447208488,-0.2842154490128477,31,4,1,3,0,1,0,0,4,5,2,1,0
-0.8346243974671271,-0.05363529445181498,-0.11142853905670638,38,9,1,3,0,0,0,0,8,11,2,4,2
0.8457705978701703,-0.984457159365198,1.298148884269709,41,0,0,2,0,1,0,0,18,5,1,1,0
-0.6477151084700569,-1.2798676913436966,-0.029582108024849996,52,1,1,3,0,1,0,0,18,11,2,1,0
-0.6396663831065467,0.5371857695051826,-0.1568987785188488,53,1,1,1,0,0,0,0,28,7,3,1,2
-0.4617001222911543,-0.3936360954082004,-0.26602735322799065,56,4,1,3,0,1,1,0,5,5,1,3,0
3.023397960108765,2.861453539977522,-0.07505234748699244,47,4,2,3,0,0,0,1,10,12,1,1,1
-0.5663335520167869,-0.7782271653424724,-0.9935511846222697,50,3,1,2,0,0,0,0,8,6,2,2,2
-0.7603972635591997,0.1804636176820897,-1.0117392804071266,28,4,2,2,0,0,0,0,5,6,1,1,2
1.5773103031314313,0.27521793926009874,1.761945326783562,63,4,1,3,0,0,0,0,2,8,2,3,2
-0.9133230454658936,0.34210334272692866,0.2614274245328616,56,0,1,1,0,1,0,0,3,4,2,4,0
-0.8122668270129322,0.08013551248184485,2.353058439791414,55,4,1,1,0,0,0,0,12,8,1,3,0
-0.28731107274843315,-0.9231455395206039,-1.0026452325146982,33,1,2,3,0,0,0,0,9,2,1,1,2
1.2034917251372905,-0.9900309429874338,-1.4573476271361225,43,4,0,3,0,0,0,0,1,6,1,2,1
-0.40983055883742187,-0.8060960834536515,-0.720729747849415,35,1,1,2,0,0,1,0,4,6,1,3,0
-0.29267688965744,-0.8228174343203589,-0.8753285620206993,56,5,0,1,0,0,0,0,29,1,1,1,1
-0.5287728336537394,0.2696441556378629,1.5709703210425638,48,1,1,1,0,0,0,0,14,5,3,8,0
-0.07714991047900001,0.5204644186384751,-0.9662690409449842,33,4,2,3,0,0,0,0,9,2,2,8,2
0.17236057578981637,-0.789374732586944,-0.08414639537942092,45,0,1,2,0,1,0,0,2,2,2,2,0
-0.8498275453759798,-0.8674077032982456,0.8070702980785709,33,4,1,3,0,0,0,0,16,11,1,1,0
-0.7094220029236351,2.5214527390211368,-1.0026452325146982,31,1,2,2,0,0,0,0,6,8,1,4,1
-0.3883672912013946,0.9217768394394545,1.761945326783562,66,4,1,2,0,0,0,0,12,5,2,2,2
-0.7872263481042338,3.1011262357336626,1.5073119857955644,37,9,0,2,0,1,0,0,6,5,1,3,0
-0.5725936717439616,-0.4660952824972661,1.3254310279469947,60,5,0,3,0,1,0,0,17,4,2,4,0
-0.9133230454658936,0.8548914359726246,-0.29330949690527613,49,7,1,1,0,1,0,0,6,5,2,3,0
-0.557390523835109,-1.0569163464542637,-0.1659928264112773,30,4,2,3,0,0,0,0,27,10,1,3,2
-0.3248717911114808,-1.107080399054386,-0.22965116165827673,33,6,2,3,0,1,0,0,12,4,1,2,2
-0.9133230454658936,0.8158749506169739,1.7346631831062767,41,2,1,1,0,0,0,0,3,7,2,1,1
0.020329096701290256,1.6352211430856403,-0.05686425170213546,57,5,1,2,0,0,0,1,11,1,1,2,2
-0.5958455450163244,-0.9454406740095471,1.2708667405924237,46,7,0,2,0,1,0,0,8,5,2,8,1
-0.9079572285568868,-1.30216282583264,0.5979071965527156,43,0,2,2,0,0,0,0,4,2,1,1,0
1.08991526722998,-0.3992098790304362,-0.12961663484156336,34,4,0,3,0,0,0,0,8,9,2,3,2
-0.5278785308355716,-0.532980685964096,-1.0026452325146982,41,9,2,3,0,0,0,0,23,7,1,5,0
2.6790913751141616,0.9942360265285203,-0.9298928493752703,38,7,1,2,0,0,0,0,4,8,1,3,2
-0.16926310075028347,0.7880060325057947,1.3072429321621377,28,0,2,3,0,0,0,1,29,3,3,1,0
0.4236596676949683,0.5427595531274184,-0.029582108024849996,63,5,1,2,0,0,0,0,25,10,1,4,1
-0.4429197631096305,0.23062767028221215,1.143550070098425,36,7,1,2,0,1,0,0,17,4,2,1,1
-0.5904797281073176,0.20833253579326885,-0.9389868972676988,21,7,2,2,0,0,0,1,5,6,1,1,1
2.0289332263061706,-0.8674077032982456,0.8434464896482848,29,6,2,3,0,0,0,0,23,3,1,2,2
1.0747121193211273,0.4089887461937586,-0.1023344911642779,77,5,1,1,0,0,0,1,10,8,2,1,2
-0.9133230454658936,0.04669281074842989,-1.0208333282995552,34,4,1,3,0,1,0,0,30,4,1,1,2
-0.9133230454658936,-1.0401949955875562,-0.23874520955070522,40,9,1,2,0,1,1,0,26,7,2,1,0
-0.64234929156105,-0.789374732586944,0.6251893402300012,32,9,1,2,0,1,0,0,8,4,1,4,0
0.904794583869245,0.8493176523503888,-0.9026107056979848,44,9,2,3,0,0,0,0,3,9,1,1,0
-1.189662616279744,0.2863655065045704,2.0893310509109875,53,5,0,3,0,1,0,0,21,8,2,2,2
-0.270319319203245,-0.276586639341248,0.5979071965527156,54,9,1,2,0,1,0,0,2,2,1,1,0
-0.9133230454658936,1.7857133008860075,1.3254310279469947,48,4,1,2,0,1,0,0,8,5,1,1,1
-0.4715374532910001,-0.24871772123006888,0.6433774360148581,37,9,1,2,0,1,0,0,2,2,2,3,0
-0.22113266420401592,1.0611214299953502,-0.9753630888374127,43,7,1,2,0,0,0,0,24,6,1,2,2
-0.7711288973772134,-0.3992098790304362,-0.3933440237219895,47,4,2,3,0,0,0,1,29,10,3,3,1
-0.8212098551946101,-0.7392106799868216,-0.1023344911642779,38,9,2,2,0,1,0,0,2,2,1,3,0
1.2034917251372905,-0.66117770927552,-0.1568987785188488,43,4,0,3,0,0,0,0,22,3,2,4,2
-0.90259141164788,1.2227611550401891,-0.1023344911642779,56,10,1,2,0,0,0,0,12,10,3,1,0
-0.9133230454658936,-0.15953718327429567,-1.0390214240844122,51,4,1,3,0,1,1,0,19,8,1,1,1
0.18666942088050117,-0.6834728437644633,-0.02048806013242151,48,1,1,2,0,1,0,0,12,11,1,2,2
-0.6083657844706736,-0.02576637634063585,-0.14780473062642033,37,9,1,3,0,0,0,0,13,8,3,3,2
-0.5582848266532767,-0.47166906611950193,-0.12052258694913487,77,4,1,2,0,0,0,1,8,11,1,3,2
0.4808950480577076,1.2729252076403117,-0.5934130773554163,48,6,1,2,0,0,0,0,24,12,3,3,0
-0.5877968196528142,-0.5942923058086901,-0.6843535562797011,36,0,2,3,0,0,1,0,31,8,1,1,0
0.3440667168780341,-1.2742939077214608,-1.0299273761919836,34,0,1,2,0,1,0,0,20,8,2,1,2
-0.7979579819222473,-0.41035744627490783,-0.1568987785188488,22,7,2,2,0,0,0,0,15,4,2,1,2
1.0138995276857168,-0.24314393760783307,-0.14780473062642033,58,4,1,2,0,0,1,0,11,8,2,7,2
2.605758544024402,2.638502195088089,1.3072429321621377,33,4,1,2,0,1,0,0,6,5,1,2,0
-0.03780058647961679,0.018823892637250757,1.3527131716242802,60,5,0,3,0,1,0,0,15,1,3,1,0
-0.4617001222911543,-1.0234736447208488,0.0067940835448639545,56,4,0,3,0,0,0,0,9,2,2,3,1
-0.7389339959231724,-1.363474445677234,0.6070012444451441,54,4,1,3,0,0,1,0,4,2,1,6,1
-0.5520247069261022,0.0912830797263165,-0.02048806013242151,60,5,1,2,0,0,0,0,5,3,2,2,0
-0.4813747842908459,-1.2464249896102817,-1.0208333282995552,25,0,2,2,0,0,1,0,30,4,1,1,2
-0.12991377675090024,-0.1260944815408807,3.1169584627554068,54,9,1,3,0,0,0,0,27,10,3,3,2
1.470888267769463,1.0221049446396995,-0.9571749930525557,30,6,1,3,0,0,0,0,5,8,2,4,2
-0.9133230454658936,0.27521793926009874,1.6982869915365626,38,8,1,2,0,0,0,0,8,7,1,1,0
-0.13080807956906806,-0.1260944815408807,1.407277458978851,46,0,0,2,0,1,1,0,11,5,3,2,0
2.5780351566612003,0.38111982808257944,-0.9298928493752703,63,2,1,2,0,0,0,1,8,11,1,4,2
0.09723913906372111,-1.0903590481876786,-0.9117047535904133,38,9,2,2,0,0,0,0,4,6,2,1,2
-0.5278785308355716,-0.884129054164953,-0.829858322558557,41,9,2,3,0,0,0,0,22,10,1,2,2
1.3125966689537623,0.1748898340598539,-0.3205916405825616,27,4,2,3,0,0,0,0,15,7,2,2,1
1.3734092605891728,0.6263663074609558,-1.2845607171799813,62,5,1,3,0,1,0,0,10,11,1,8,2
1.0040621966858712,2.320796528620647,-0.9298928493752703,68,5,2,3,0,0,0,0,26,1,1,3,2
-0.5806423971074718,0.4089887461937586,-0.8935166578055563,40,9,1,2,0,1,0,0,21,11,1,2,0
0.06414993479151249,-0.2710128557190122,-0.9753630888374127,49,4,1,3,0,1,1,0,12,1,2,2,2
-0.2622705938397347,-0.03134015996287168,-0.1568987785188488,38,9,1,2,0,1,0,0,18,11,1,2,1
-0.5779594886529684,-1.3857695801661774,1.3799953153015656,28,9,2,3,0,1,0,0,14,5,1,1,1
-0.6745441930150908,-0.5552758204530394,-0.12961663484156336,61,4,1,3,0,0,0,0,21,10,3,1,2
0.17057197015348077,-0.28216042296348387,-0.9662690409449842,55,10,1,1,0,0,0,0,31,8,1,1,0
1.0595089714122747,-1.045768779209792,-0.9026107056979848,54,4,1,2,0,0,0,0,12,11,1,2,1
-0.5681221576531226,-1.2129822878768668,-0.42062616739927494,54,7,1,2,0,0,1,0,19,11,1,1,2
-0.4813747842908459,-0.47166906611950193,0.0067940835448639545,44,4,2,3,0,0,0,0,6,3,2,6,2
1.2034917251372905,-0.15953718327429567,-0.12961663484156336,44,4,0,3,0,0,0,0,22,9,1,6,2
-0.7246251508324877,0.843743868728153,-0.11142853905670638,61,3,1,1,0,0,0,0,31,8,2,3,0
0.4603260832398482,-0.1651109668965315,-0.9480809451601272,33,8,1,2,0,0,0,0,9,11,1,2,2
-0.6521866225608959,0.5204644186384751,-0.9571749930525557,20,8,1,2,0,0,0,0,5,8,2,1,0
-0.8158440382856034,2.3096489613761753,0.24323932874800464,64,5,0,1,0,0,0,0,23,6,1,2,2
-0.9133230454658936,1.585057090485518,-0.13871068273399184,38,1,0,2,0,1,0,0,21,10,1,4,2
2.2265741491212547,0.10800443059302398,-0.9298928493752703,31,8,2,2,0,0,0,0,6,10,1,1,2
-0.64234929156105,-0.05363529445181498,-0.6570714126024156,34,0,2,2,0,0,0,0,4,6,3,3,0
-0.9124287426477258,-0.7392106799868216,1.6346286562895633,59,9,1,2,0,0,0,0,15,4,2,3,0
-0.6432435943792179,0.31980820823798534,1.443653650548565,31,10,2,3,0,0,0,0,3,2,1,3,2
-0.9133230454658936,0.3086606409935137,1.2617726926999953,29,9,2,3,0,1,0,0,7,5,2,6,0
-0.9133230454658936,2.6440759787103247,-1.0390214240844122,54,9,1,2,0,0,0,1,30,4,3,3,2
-0.3409692418385012,-0.42707879714161534,-0.14780473062642033,46,1,1,2,0,1,0,0,12,3,1,4,2
-0.3499122700201792,0.39226739532705107,1.725569135213848,38,4,1,3,0,0,0,0,2,9,1,3,1
-0.7863320452860659,-0.1428158324075882,-0.27512140112041916,35,1,2,2,0,1,0,0,7,5,2,1,0
-0.7407226015595081,0.49816928414953177,0.6433774360148581,52,4,1,3,0,0,0,0,30,4,1,1,0
-0.7863320452860659,0.13029956508196727,-0.02048806013242151,35,7,1,2,0,1,0,0,20,11,2,4,0
-0.3695869320198708,-0.31002934107466296,-0.1659928264112773,19,8,2,1,0,0,0,0,12,5,1,2,2
0.023012005155793658,0.8158749506169739,-0.12961663484156336,59,10,1,2,0,0,0,0,21,8,1,3,2
-0.7326738761959979,-1.0290474283430846,-0.45700235896898894,50,6,1,3,0,1,0,0,15,4,1,4,0
-0.6808043127422655,-0.6500301420310484,-0.7480118915267006,39,0,1,2,0,1,0,0,11,8,2,2,0
-0.7675516861045422,-0.7949485162091798,1.4891238900107076,30,6,1,3,0,1,0,0,18,5,1,8,1
1.4503193029516035,-0.5775709549419826,-0.8935166578055563,43,9,1,3,0,0,0,0,12,8,3,5,2
-0.28194525583942637,0.20833253579326885,1.1253619743135679,33,1,2,2,0,1,0,0,7,4,1,1,0
1.3734092605891728,-0.2319963703633614,-0.1568987785188488,44,7,1,1,0,1,0,0,14,4,1,8,2
-0.5618620379259479,1.5348930378853953,0.6979417233694291,37,4,1,3,0,1,0,0,14,5,3,4,0
-0.9133230454658936,0.21390631941550467,-0.14780473062642033,54,0,0,2,0,1,1,0,4,2,1,3,2
0.6275607102372269,-0.6444563584088125,-1.3300309566421238,46,1,1,2,0,0,0,0,17,6,2,7,0
2.045030677033191,-0.6723252765199916,-0.9753630888374127,46,9,1,2,0,0,0,0,27,10,1,2,2
-0.4840576927453493,2.510305171776665,-0.14780473062642033,23,8,2,2,0,0,0,0,9,2,2,1,0
1.2312151125004924,0.14144713232643893,-0.1659928264112773,53,0,2,2,0,1,0,0,2,8,1,2,0
-0.33739203056583,0.7043992781722573,-0.27512140112041916,45,4,0,2,0,1,0,0,19,11,1,1,2
0.26894528015193886,-0.7503582472312932,2.6167858286718397,39,0,1,3,0,1,0,0,24,9,3,1,1
-0.7147878198326418,-1.0067522938541413,0.05226432300700639,30,4,2,3,0,0,1,0,4,2,1,2,1
-0.7389339959231724,-0.3992098790304362,-1.2299964298254105,52,9,1,2,0,1,0,0,18,2,1,5,0
0.05699551224617008,-0.5162593350973885,-1.0208333282995552,35,0,0,2,0,0,0,0,5,6,1,7,2
2.3741341141189416,1.5348930378853953,-0.9389868972676988,47,0,1,2,0,0,0,0,18,10,1,3,2
-0.6790157071059298,-1.1293755335433293,-0.8389523704509854,34,1,1,2,0,0,0,0,15,9,2,1,2
0.18130360397149436,-1.207408504254631,-0.720729747849415,31,4,1,3,0,1,1,0,20,11,2,2,2
0.7608118301442292,-0.7615058144757649,-0.9571749930525557,55,0,0,2,0,0,0,0,28,8,2,8,0
2.3133215224835313,-0.6444563584088125,-0.01139401223999302,50,0,1,2,0,1,0,0,13,11,2,2,2
-0.3982046222012404,0.8660390032170963,-0.9298928493752703,42,10,1,3,0,0,0,0,3,6,2,1,2
0.0739872657913583,0.23062767028221215,-0.8480464183434139,39,9,2,2,0,0,0,0,20,11,2,2,2
-0.804218101649422,-0.1428158324075882,1.088985782743854,37,9,1,3,0,0,0,0,25,6,2,3,1
-0.9097458341932224,1.323089260240434,-1.2481845256102673,36,4,2,3,0,1,0,0,7,7,1,3,2
-1.7521790889072906,-0.8785552705427172,1.3254310279469947,48,9,1,2,0,1,0,0,7,5,1,2,0
1.242841049136674,-0.9008504050316606,-0.3387797363674186,33,7,0,2,0,1,0,0,23,10,1,1,0
-0.5770651858348006,-0.5497020368308035,-0.9662690409449842,36,9,2,2,0,0,0,0,13,11,1,1,2
1.1891828800466058,-0.789374732586944,-0.8480464183434139,48,4,1,3,0,0,0,0,15,9,1,3,2
-0.64234929156105,-0.22084880311888977,-0.9662690409449842,25,1,2,2,0,0,0,0,18,6,1,1,2
2.62275029756959,-1.140523100787801,-0.738917843634272,37,0,2,3,0,1,0,0,12,8,1,2,0
1.7150329371292725,1.7634181663970643,-0.9026107056979848,39,4,1,3,0,0,0,0,6,10,1,3,0
-0.37316414329254205,0.44243144792717354,2.6986322597036962,37,1,1,2,0,1,0,0,7,10,1,1,0
-0.0574752484793084,0.05226659437066571,-0.9935511846222697,59,10,1,2,0,0,0,0,8,3,1,2,2
2.358036663391921,-0.13166826516311655,1.1981143574529958,41,1,1,1,0,1,0,0,9,4,1,1,0
2.0593395221238757,-0.9454406740095471,-0.9662690409449842,76,5,1,1,0,0,0,0,13,11,1,3,2
0.945932513504964,-1.0680639136987353,-0.06595829959456395,72,5,1,1,0,0,0,0,13,8,1,3,1
2.7640501428401025,0.748989547150144,-0.12961663484156336,77,5,1,2,0,0,0,1,29,7,1,3,2
-0.9079572285568868,-1.0513425628320279,-0.14780473062642033,62,6,0,3,0,1,0,0,13,4,1,3,2
-0.4715374532910001,-1.0346212119653204,2.544033445532412,39,4,1,3,0,0,0,0,10,3,2,3,0
-0.21308393884050572,-1.1962609370101593,-0.6388833168175587,42,4,1,3,0,1,0,0,19,11,2,3,0
-0.024386044207099777,-0.7949485162091798,-1.093585711438983,42,9,1,2,0,1,0,0,11,8,1,5,0
-0.8274699749217848,-1.0569163464542637,-0.14780473062642033,37,0,1,2,0,0,0,0,5,2,1,3,2
-0.23454720647653293,-1.0847852645654428,-0.26602735322799065,42,10,0,2,0,0,0,0,28,1,1,3,0
0.9110547035964197,-0.1874061013854748,-0.37515592793713254,35,1,2,1,0,0,0,0,21,11,1,4,0
-0.4876349040180205,0.35882469359363617,1.5073119857955644,45,0,1,2,0,0,0,0,6,8,1,1,1
-0.37852996020154883,0.6375138747054274,-0.029582108024849996,23,9,2,2,0,0,0,0,11,11,1,1,0
1.3734092605891728,-0.7001941946311708,-0.13871068273399184,43,7,1,1,0,1,0,1,15,10,3,5,2
-0.907062925738719,-0.66117770927552,-0.3114975926901331,30,4,1,3,0,1,0,0,28,8,1,4,1
0.864550957051694,-0.7113417618756425,-0.6206952210327017,38,0,1,3,0,0,0,0,27,3,2,2,0
-0.9133230454658936,1.295220342129255,-0.9298928493752703,35,9,1,2,0,1,0,0,9,11,1,5,2
-0.49836653783603413,0.14144713232643893,2.9077953612295517,29,0,2,2,0,0,0,0,10,8,2,1,0
1.2544669857728552,-1.0123260774763772,0.734317914939143,30,10,2,2,0,0,0,0,12,11,1,1,0
1.1507278588653904,2.9171913761998804,-1.0117392804071266,59,9,1,2,0,0,0,0,30,4,1,1,1
-0.7210479395598165,-0.6500301420310484,-0.9662690409449842,20,8,2,2,0,0,0,0,24,2,1,6,2
-0.1782061289319615,-0.5998660894309259,-0.9753630888374127,24,8,2,2,0,0,0,0,27,10,1,2,0
-0.9133230454658936,-0.789374732586944,1.3072429321621377,43,9,0,2,0,1,0,0,5,5,2,2,0
3.3086805591042934,-0.020192592718400026,-0.9844571367298413,36,7,1,2,0,0,0,0,9,3,2,3,2
-0.4804804814726781,2.0978451837312138,2.4076227271459847,32,9,1,2,0,1,0,0,12,8,2,1,2
0.6937391187816442,-0.7001941946311708,-0.1568987785188488,36,1,1,2,0,1,1,0,17,11,1,2,0
-0.7603972635591997,-0.2264225867411256,2.1075191466958447,46,0,1,2,0,1,1,0,11,10,1,1,0
-0.9133230454658936,2.671944896821504,-0.2478392574431337,71,5,0,2,0,0,0,0,26,2,1,1,2
0.6785359708727915,0.38669361170481525,-0.14780473062642033,77,4,1,2,0,1,0,0,23,4,2,5,2
-0.9642983061014582,-0.32117690831913465,1.4345596026561365,44,1,0,1,0,1,0,0,7,5,1,2,0
-0.12365365702372565,2.8224370546218713,-0.12052258694913487,32,4,0,3,0,1,0,0,10,12,1,5,1
-0.25779907974889577,-0.9231455395206039,-1.0026452325146982,43,0,2,2,0,1,0,0,21,8,1,4,2
0.5452848509657893,-1.173965802521216,-0.029582108024849996,44,2,1,3,0,1,0,0,17,11,1,2,0
2.3133215224835313,-0.22084880311888977,-0.27512140112041916,49,0,1,2,0,1,0,0,30,4,1,1,2
0.6776416680546238,-0.32675069194137046,2.13480129037313,30,8,2,2,0,0,0,0,11,8,1,1,2
-0.9079572285568868,-0.4883904169862094,1.3618072195167086,35,9,1,2,0,1,0,0,11,5,2,2,0
